x,y
0.16982403,0.64459974
0.3100547,0.21704371
0.0601556,0.6346417
0.29814455,0.21048182
0.2232664,0.22509842
0.10832609,0.26050553
0.5491183,0.6292306
0.36865377,0.31419715
0.048877224,0.7013685
0.472865,0.6163562
0.2781589,0.57913655
0.15546508,0.78338665
0.1769112,0.5849559
0.08782991,0.7717779
0.37339318,0.13372403
0.15574692,0.34705704
0.3664284,0.40597272
0.16529523,0.64163834
0.37816674,0.28415716
0.50962335,0.9466534
0.38300356,0.6378174
0.27026442,0.29657447
0.3244662,0.26259506
0.5212453,0.9601599
0.14933538,0.5792831
0.5125976,0.5975219
0.5546303,0.69309247
0.39009178,0.34248343
0.0300766,0.7027243
0.23397501,0.74740237
0.497828,0.16485703
0.28074124,0.42639056
0.47401676,0.13452423
0.268451,0.5675997
0.068595126,0.5791765
0.5604059,0.8355725
0.26693988,0.13486658
0.35310057,0.72338915
0.5150416,0.62675184
0.18526836,0.14930646
0.46691486,0.84099287
0.58666307,0.74830085
0.09200113,0.4617031
0.14661252,0.78726226
0.2532704,0.26381043
0.27696,0.70059884
0.5126619,0.13168219
0.23209336,0.39728537
0.29356748,0.5098765
0.25553071,0.40250215
0.32940564,0.42305878
0.5856167,0.9164506
0.22379456,0.7111684
0.48366147,0.23492137
0.4945215,0.10809006
0.46539196,0.5255262
0.53408617,0.21476804
0.4728811,0.2774169
0.12502205,0.6166686
0.4020473,0.6345573
0.37786195,0.515487
0.5421236,0.7245249
0.28633907,0.29895538
0.10072118,0.45339197
0.5212836,0.19721138
0.35999414,0.4617092
0.23895973,0.7243247
0.27192435,0.14572953
0.3655229,0.17939232
0.37217554,0.12316549
0.5738434,0.28178254
0.45934528,0.9046797
0.42145947,0.5828613
0.43902022,0.3742397
0.24613254,0.30157253
0.24644692,0.26435775
0.30508605,0.038352396
0.02421937,0.6913508
0.1062519,0.6707804
0.5181833,0.80331373
0.22981831,0.26186943
0.54683626,0.9648444
0.5964915,0.75820225
0.13572378,0.5750171
0.14309242,0.3540879
0.20527913,0.15071714
0.007673347,0.6209011
0.1786353,0.43925866
0.14317353,0.59509856
0.5386251,0.29087973
0.22140309,0.075475894
0.23800132,0.21430686
0.35714242,0.07178176
0.536417,0.6091089
0.44878662,0.4028639
0.30243373,0.4206564
0.5811631,0.31437162
0.5885681,0.29201555
0.17732948,0.77606153
0.3872265,0.6156514
0.3554211,0.2469996
0.43008378,0.4077606
0.4615383,0.12571293
0.5563424,0.7393806
0.21033475,0.27297124
0.26285246,0.41924047
0.5153768,0.4080601
0.16303396,0.25989658
0.14885654,0.64778316
0.3364348,0.7138435
0.42386627,0.19528908
0.28036907,0.1288931
0.36702555,0.45816448
0.16437644,0.2421228
0.25246575,0.4397069
0.38493404,0.5228832
0.64206135,0.14203884
0.15155008,0.34642503
0.57118034,0.8505015
0.17928797,0.2983437
0.4190329,0.66662705
0.57977086,0.6715995
0.42296016,0.22400634
0.52854973,0.67185515
0.25213024,0.4098847
0.37468383,0.8525379
0.5302753,0.87428373
0.3486663,0.27227494
0.08363743,0.4048553
0.35458106,0.6533477
0.2906629,0.6946773
0.28514928,0.32087064
0.2326307,0.23308013
0.36023828,0.70428956
0.60003823,0.18129718
0.17973094,0.8439329
0.40879786,0.4135152
0.3938711,0.8115426
0.17026168,0.4388766
0.3741788,0.47504246
0.14804323,0.8099156
0.34050143,0.2039674
0.29854235,0.15400413
0.28276426,0.5967243
0.65362436,0.14850135
0.21724042,0.4951322
0.50462914,0.50678706
0.3204327,0.6584819
0.56419355,0.9542109
0.077997826,0.42552474
0.12631115,0.3383146
0.34668708,0.2088087
0.4538868,0.8418791
0.085934274,0.41612157
0.61614895,0.85375625
0.6043032,0.1910622
0.49160016,0.41171
0.23004225,0.7208566
0.43350315,0.23089115
0.22735299,0.3767996
0.427547,0.41757813
0.49350145,0.8291783
0.31498906,0.6560583
0.29256743,0.6920102
0.20853388,0.13362607
0.4915613,0.41158575
0.21463282,0.33261892
0.46784562,0.16707487
0.44171685,0.48249164
0.31315604,0.1999366
0.46499804,0.83490694
0.03198699,0.5552314
0.4060881,0.30719787
0.30467364,0.4466899
0.2548876,0.5912965
0.15394092,0.17187215
0.3017981,0.37098414
0.3926063,0.44046038
0.22231281,0.08352776
0.24582516,0.42892542
0.42440212,0.45988786
0.34267095,0.59633213
0.2636722,0.06963238
0.07302833,0.75474554
0.18928412,0.45506167
0.28783542,0.02549675
0.45536637,0.14057657
0.50429726,0.8313711
0.17802218,0.43848595
0.32161513,0.24341352
0.39402106,0.3916776
0.02632902,0.5794146
0.25845557,0.44650897
0.1929734,0.13766521
0.37361276,0.29969704
0.5628622,0.813294
0.38937727,0.060152672
0.07684839,0.46604526
0.62208766,0.3059874
0.31452456,0.5484729
0.34272996,0.30932596
0.50692475,0.8269025
0.46271577,0.85013485
0.48174217,0.17558804
0.42099684,0.8753664
0.6490325,0.12835422
0.16478421,0.8105092
0.55372214,0.86301595
0.6444558,0.2351418
0.20458415,0.21429428
0.24984743,0.6251315
0.16231492,0.48017618
0.041765485,0.45860595
0.29664597,0.09887589
0.38234183,0.4512397
0.46186632,0.1651094
0.4327246,0.88315696
0.4303929,0.108699545
0.48315248,0.50307524
0.04359078,0.57727075
0.20525594,0.35555112
0.21823205,0.36309767
0.627882,0.30174074
0.22896196,0.17844793
0.36571237,0.50939494
0.6234073,0.7694243
0.1755394,0.25216344
0.11245742,0.8214145
0.6557242,0.21952696
0.46191815,0.3356709
0.476786,0.62201804
0.11177465,0.3193492
0.49415293,0.019236576
0.40508923,0.48160642
0.2069108,0.49296257
0.09664688,0.289153
0.30541602,0.3079113
0.20158191,0.14749779
0.41841695,0.47566217
0.3401738,0.83116114
0.19543192,0.83352137
0.6348958,0.82213145
0.27283168,0.6851718
0.2266701,0.7020237
0.054907586,0.76870364
0.34427777,0.64600444
0.3514213,0.41713205
0.5048406,0.6729587
0.36949226,0.67795444
0.4922229,0.96865654
0.48870543,0.7828282
0.30220395,0.4366282
0.41622216,0.71502674
0.13084395,0.3342892
0.5376936,0.39623603
0.28553146,0.29981458
0.50014764,0.6652173
0.50588155,0.33878183
0.48255482,0.797948
0.47543496,0.42279226
0.2540726,0.002587827
0.33101746,0.54130894
0.04521228,0.4320199
0.1355896,0.31558782
0.0901256,0.6295168
0.27135816,0.096585155
0.4314494,0.17114475
0.55319196,0.8011572
0.23185061,0.22401674
0.48905158,0.42132148
0.29874277,0.17930718
0.1459658,0.55570394
0.5814714,0.9001029
0.4897232,0.16324495
0.48818284,0.96861255
0.68834287,0.17110047
0.36819348,0.4233309
0.6671624,0.7951037
0.23283139,0.7295612
0.30973333,0.4445391
0.17629889,0.35516545
0.2982115,0.030604925
0.5512458,0.95373726
0.45324016,0.2936395
0.110873945,0.22532053
0.3882664,0.061757915
0.538567,0.3949767
0.25621292,0.4957227
0.35633838,0.20528476
0.26601788,0.11518013
0.24878219,0.27078006
0.38118476,0.1794191
0.33976644,0.6067754
0.5248226,0.8532281
0.21611628,0.58543783
0.36148527,0.72015977
0.6304805,0.26620445
0.6418899,0.1225075
0.4885148,0.066448614
0.5778457,0.9499373
0.36593246,0.31835213
0.47628367,0.8836746
0.65141535,0.20008259
0.36164975,0.46313652
0.31420204,0.14450578
0.33711803,0.41403988
0.5596625,0.19005902
0.6371299,0.24478523
0.17879708,0.2985824
0.51650614,0.15787323
0.08409451,0.22648725
0.38330603,0.21893874
0.32813346,0.8471741
0.6265071,0.7499457
0.1462561,0.7851829
0.3186309,0.6698986
0.49240834,0.85229
0.5152325,0.13638808
0.19219966,0.6198
0.22155604,0.5343228
0.3560175,0.38777345
0.4770061,0.44672433
0.23651832,0.33647904
0.2949479,0.18247104
0.25308958,0.665192
0.27817485,0.51495695
0.39213502,0.6462834
0.3930168,0.16152728
0.43398353,0.9482458
0.096136816,0.6296286
0.24687053,0.7366869
0.4699361,0.7059275
0.45480675,0.057821367
0.31838328,0.51230323
0.16205814,0.546904
0.3576276,0.35216933
0.11323665,0.6862951
0.37200558,0.25747547
0.18478791,0.17164385
0.120172314,0.5944823
0.38832918,0.23827869
0.41494054,0.48265073
0.24144736,0.3158774
0.36200708,0.066235445
0.5398225,0.04341435
0.05882628,0.6898321
0.36394843,0.5352777
0.62669504,0.12918259
0.39138255,0.34548366
0.5734621,0.7230417
0.59153193,0.8996143
0.30577815,0.6272446
0.5712035,0.9260713
0.26733983,0.14386758
0.46604872,0.14551292
0.50042146,0.923135
0.46071598,0.83018947
0.41163588,0.87458104
0.2182604,0.2861213
0.40314862,0.60609543
0.24622643,0.29869476
0.53489083,0.12577935
0.055879243,0.7655056
0.2265143,0.23922823
0.39215216,0.1631574
0.5100288,0.12257582
0.22578113,0.15740259
0.6581176,0.14962047
0.2534852,0.43574604
0.6265517,0.22169106
0.2589468,0.5777634
0.24672599,0.3348821
0.2572239,0.037818253
0.10444875,0.54028356
0.6221958,0.30553547
0.33224747,0.3371722
0.36836565,0.3305205
0.21111673,0.40644708
0.32915327,0.5998116
0.5124203,0.39328936
0.6630004,0.21367103
0.17910291,0.34450534
0.51079625,0.8922007
0.17608309,0.8325579
0.64460677,0.22347589
0.22909683,0.22735035
0.49718508,0.02902899
0.32158437,0.5839697
0.3921053,0.64904547
0.3842649,0.9197068
0.29531157,0.32736433
0.31078288,0.63393825
0.33744693,0.5214092
0.2616231,0.36208156
0.5463132,0.1961215
0.382561,0.65211225
0.4115671,0.26518938
0.60903215,0.77570045
0.48926565,0.4894432
0.046990715,0.70514107
0.46295208,0.49961424
0.12918578,0.76721656
0.6011585,0.18705408
0.2781677,0.48065162
0.5307562,0.5163731
0.3960005,0.6272849
0.29932246,0.47061536
0.30705014,0.50275326
0.20921527,0.43087807
0.3449669,0.807592
0.31511503,0.27926156
0.32898504,0.28518
0.3619721,0.6289201
0.49899414,0.17843994
0.5585138,0.9110146
0.0590161,0.75427186
0.19599485,0.8314399
0.35225657,0.13122728
0.38444945,0.63204324
0.057206567,0.73155725
0.14158607,0.32527333
0.22456135,0.45180994
0.3902236,0.22370097
0.3841153,0.67806596
0.26515308,0.34162435
0.2966077,0.44371954
0.31675732,0.37143323
0.17672805,0.63072467
0.047123045,0.7078856
0.17057122,0.38202175
0.26276693,0.5192615
0.40134507,0.30248642
0.05200493,0.71359175
0.6332984,0.8270798
0.14120513,0.6004325
0.071392566,0.7155357
0.06318115,0.47102508
0.103493616,0.737635
0.63453484,0.80483955
0.31026414,0.15859485
0.50196004,0.2447408
0.12626933,0.32712978
0.62892324,0.14377141
0.18227728,0.33455643
0.55879176,0.19079956
0.30132878,0.46471134
0.22016886,0.35585013
0.0365173,0.5678421
0.42182794,0.30213952
0.5229035,0.81041795
0.18385698,0.15851206
0.40168792,0.47797433
0.4192472,0.3728805
0.2962512,0.41177097
0.4509071,0.52043116
0.32794416,0.23345284
0.40288207,0.32851395
0.0914024,0.7323463
0.44243285,0.5524196
0.11963949,0.6768833
0.28307125,0.6547074
0.4767829,0.0688998
0.27727968,0.32069266
0.29917422,0.659814
0.6296562,0.2590854
0.37658018,0.38631257
0.30750093,0.20691004
0.037842143,0.5992423
0.33871144,0.36417514
0.39889386,0.6338914
0.14593814,0.27695936
0.5118232,0.9262569
0.16378772,0.7343986
0.34229505,0.16898848
0.25133106,0.3737423
0.5859839,0.9619061
0.21619225,0.61957014
0.07361726,0.7565627
0.481019,0.8483243
0.37634087,0.8591941
0.44986996,0.41801077
0.20756471,0.60308486
0.66866577,0.7934145
0.30150172,0.7072293
0.22575265,0.08464268
0.33953094,0.14337023
0.41363972,0.5613099
0.2563746,0.17861545
0.3623579,0.502216
0.42960477,0.49365607
0.34547365,0.30682936
0.47062322,0.703891
0.49388734,0.8269031
0.38849565,0.5089577
0.53497577,0.14859839
0.2213092,0.2773605
0.11882212,0.31539014
0.2560244,0.38286397
0.60066235,0.71327835
0.4114867,0.18816863
0.4022609,0.25858223
0.04403796,0.45692185
0.3610768,0.10407214
0.30261353,0.15695834
0.5531226,0.80545825
0.3265705,0.4702529
0.22586904,0.69914454
0.34533373,0.37955892
0.52494925,0.62264466
0.28591335,0.010401028
0.31654283,0.37359083
0.111640126,0.78079504
0.37014532,0.138574
0.37618563,0.47792774
0.5300474,0.91185313
0.15539485,0.3033869
0.44785365,0.22515534
0.36916992,0.43332824
0.4932528,0.6623707
0.589835,0.37296218
0.043935772,0.7169323
0.5596103,0.8249392
0.27032718,0.6359936
0.29605243,0.41321105
0.34659144,0.16568121
0.2951922,0.69260085
0.26675054,0.72397953
0.44908202,0.68417865
0.38852254,0.4420886
0.29040536,0.029180145
0.2131607,0.57987094
0.39170888,0.2743648
0.057304423,0.6963629
0.6266433,0.73752546
0.45043653,0.8275894
0.19500683,0.17621252
0.42451152,0.34908146
0.4039923,0.09552042
0.28243214,0.6225682
0.5295789,0.65207326
0.00901055,0.59946966
0.13118854,0.20037253
0.49336442,0.97026366
0.5532261,0.78376454
0.43675172,0.17904142
0.34744832,0.45746294
0.4578809,0.17637521
0.3780287,0.14047657
0.6240729,0.2628926
0.444823,0.41122246
0.24758586,0.19739217
0.2376092,0.3353417
0.43956482,0.5454677
0.5784632,0.93296635
0.32623002,0.56668174
0.21702963,0.37145874
0.31002033,0.3655452
0.36221984,0.6926251
0.37285724,0.5044857
0.15498362,0.73594385
0.37273195,0.054947525
0.5057176,0.6966265
0.02163404,0.6979497
0.240581,0.18251616
0.13420402,0.76767373
0.14445393,0.33613265
0.6227682,0.30683658
0.3051499,0.5207685
0.36739495,0.054367438
0.13958739,0.38325414
0.5845709,0.7695456
0.12885357,0.6259216
0.17143704,0.36799076
0.31874764,0.4978163
0.64516276,0.52617085
0.27980205,0.69901127
0.38908246,0.060370963
0.44088954,0.4514523
0.5307615,0.8665531
0.06257435,0.44107136
0.44483793,0.51010025
0.47164375,0.2845219
0.27582726,0.7879449
0.5866475,0.2896243
0.55502737,0.69283545
0.12643749,0.6435226
0.5164873,0.11926278
0.5368436,0.651263
0.37177056,0.577627
0.19261545,0.32632184
0.15197445,0.20662169
0.12013024,0.2304907
0.544276,0.9036316
0.45720536,0.14450493
0.27762625,0.12384442
0.5601572,0.35272902
0.5490624,0.70221287
0.4526248,0.29605964
0.5676741,0.757973
0.5578896,0.3380726
0.46829054,0.7082814
0.31866008,0.19794771
0.526488,0.24141367
0.5129585,0.3938975
0.5556268,0.9188471
0.50714743,0.12499355
0.37173468,0.6560777
0.27307525,0.57605743
0.13427694,0.3719802
0.3196441,0.505378
0.5102183,0.8644678
0.51712924,0.41142878
0.51959735,0.8181096
0.27893203,0.47933373
0.33526942,0.59806633
0.5662825,0.040345125
0.5161269,0.33911547
0.46685314,0.1621274
0.31746423,0.54795486
0.10214457,0.75319
0.43184328,0.3082292
0.2780454,0.6782592
0.36799937,0.50090206
0.18498856,0.21736954
0.22021936,0.82080597
0.43917495,0.801859
0.14175718,0.19160832
0.2611594,0.18291956
0.38285154,0.9324545
0.31541005,0.28305838
0.17148264,0.7538648
0.17507958,0.6440472
0.6877824,0.17724004
0.46778613,0.5630364
0.32998896,0.7558732
0.08905797,0.49139097
0.5871396,0.24638957
0.33154994,0.64159787
0.46035203,0.52814615
0.42153,0.87395793
0.20953403,0.7926852
0.23030792,0.2878876
0.552944,0.78872657
0.43127808,0.13778047
0.39310962,0.36292222
0.41341367,0.79222995
0.30469754,0.42118397
0.5636755,0.3498681
0.45151022,0.45351735
0.57035154,0.71354836
0.4636892,0.20509622
0.22917452,0.56361574
0.4468743,0.66665196
0.49511406,0.1244667
0.595816,0.9177604
0.60189945,0.757153
0.3178948,0.19811931
0.08993786,0.22029862
0.25129288,0.47411135
0.62393916,0.82617086
0.19819924,0.15199012
0.34540975,0.4106587
0.10149238,0.29989544
0.615424,0.8472568
0.2945177,0.27631786
0.38659862,0.10053163
0.27763715,0.6728609
0.4417268,0.16885284
0.2743978,0.4111278
0.38584322,0.81420857
0.49383622,0.83932906
0.29515895,0.11188796
0.39673537,0.4793593
0.23707545,0.1876847
0.10404546,0.6797211
0.23193015,0.5957534
0.2903567,0.11466899
0.20046774,0.2371968
0.44544208,0.26720104
0.16712984,0.83928174
0.276475,0.30934256
0.55795693,0.19321856
0.40459207,0.64791197
0.6407674,0.22658892
0.43182886,0.81165504
0.27953172,0.7528235
0.6398286,0.14591128
0.48985642,0.68143296
0.15969437,0.4007863
0.5013544,0.15444489
0.09196452,0.75528073
0.38306174,0.13390864
0.49220726,0.967292
0.3526856,0.35803846
0.4612611,0.40881035
0.24844292,0.3932583
0.07072675,0.70381707
0.19345413,0.62006915
0.40505537,0.44937152
0.13512574,0.6371113
0.13923639,0.8431905
0.47048035,0.5666395
0.61680716,0.2846639
0.35423592,0.21437739
0.27937636,0.28638622
0.42269018,0.42386594
0.5229323,0.40615174
0.44773275,0.5135168
0.5778492,0.70069796
0.561584,0.72993344
0.084915206,0.24354483
0.34286967,0.5713214
0.14633508,0.64120185
0.51227903,0.80909747
0.2290955,0.5975952
0.45572218,0.6934992
0.46772575,0.42445445
0.4244413,0.12239957
0.58633566,0.26411644
0.37870565,0.55364794
0.46336547,0.15623702
0.13611573,0.57348436
0.5077626,0.017146783
0.36657134,0.13543007
0.32311806,0.53045946
0.44225985,0.828468
0.20566171,0.6694189
0.52454644,0.80189997
0.56741405,0.03293882
0.13003281,0.3618341
0.53408724,0.9404144
0.12696303,0.7724329
0.28094646,0.10536381
0.16157715,0.13333522
0.6013147,0.7124535
0.6207768,0.80015665
0.4354299,0.25145623
0.49093327,0.66640997
0.5146709,0.6791146
0.029110724,0.6974959
0.5879375,0.8843273
0.536361,0.024987668
0.49462387,0.085979074
0.49865845,0.3821176
0.43322593,0.07794649
0.26289347,0.12433306
0.4404077,0.80201393
0.16697168,0.12930572
0.3850657,0.03686853
0.08131676,0.555287
0.3033361,0.5603023
0.36648065,0.49896145
0.21568677,0.16873524
0.4648742,0.9733172
0.15546311,0.6639592
0.24278301,0.239843
0.09278172,0.28974134
0.08031765,0.46531746
0.13827698,0.33870804
0.43420655,0.15083405
0.039351698,0.44754007
0.23333892,0.22635086
0.26129192,0.68018985
0.22690026,0.17437859
0.5305128,0.8284724
0.45603606,0.19428848
0.41885957,0.3354861
0.07455576,0.7046638
0.40130398,0.77980155
0.36924347,0.21650453
0.12287758,0.7568155
0.10442493,0.8281586
0.12544076,0.61081064
0.30160016,0.67578524
0.15372923,0.13177244
0.52933854,0.6050949
0.3599269,0.43336964
0.20697784,0.49103442
0.12239801,0.35172802
0.26581833,0.0281862
0.29151586,0.59628713
0.60617787,0.7834053
0.4612502,0.54351926
0.48944652,0.8202831
0.11410791,0.2422942
0.4892076,0.13971399
0.3251725,0.5330058
0.41730094,0.43378815
0.30195084,0.49902463
0.1307355,0.61123633
0.5676156,0.268665
0.46788886,0.7690283
0.09201679,0.62217015
0.31330404,0.34015235
0.31378752,0.54295015
0.12097667,0.3100986
0.5078155,0.9544465
0.14961337,0.33820713
0.19710559,0.23686051
0.14791366,0.37420598
0.6691608,0.14198957
0.38175824,0.5116642
0.43420908,0.44975957
0.55022246,0.6834269
0.45977625,0.24158481
0.38920242,0.6293614
0.37278053,0.2210849
0.045991372,0.58200395
0.266021,0.82916903
0.3182439,0.2371079
0.53845936,0.66933167
0.089652434,0.44506028
0.32141888,0.8621227
0.39192295,0.11923415
0.6357733,0.13986224
0.50953174,0.84437656
0.53580445,0.6212997
0.30390725,0.7464705
0.36321315,0.18575558
0.4763603,0.030238915
0.36853486,0.48419794
0.062380288,0.70572865
0.46853706,0.43464115
0.0711776,0.34314337
0.6017184,0.7125582
0.42075372,0.0525616
0.21614246,0.14743471
0.27669352,0.52969253
0.11544312,0.8220463
0.17734498,0.79189986
0.18101986,0.13243493
0.3207298,0.3888179
0.09465057,0.45127344
0.47020844,0.79204744
0.4842338,0.5408306
0.49420005,0.828074
0.104314774,0.33364365
0.114456244,0.68667424
0.31705508,0.6382999
0.38219804,0.30881536
0.24042307,0.28900656
0.1697852,0.62137544
0.11704406,0.33117914
0.28585112,0.043017063
0.4237011,0.54767954
0.35829946,0.317421
0.1316592,0.29762322
0.2631369,0.41035455
0.14112191,0.47844374
0.30413848,0.19034697
0.6263913,0.78290737
0.56982267,0.9277415
0.5062654,0.43858406
0.5079464,0.68762696
0.14598046,0.67729765
0.597426,0.37850583
0.2302749,0.26474828
0.4431665,0.3192223
0.48953748,0.20576522
0.18974121,0.39145362
0.50408906,0.8264477
0.5124142,0.56259584
0.25492302,0.6170513
0.4379433,0.13028665
0.2619702,0.37142482
0.5313066,0.8300222
0.5627285,0.010868475
0.24671458,0.70338875
0.35530657,0.28432274
0.091165595,0.25017297
0.095903486,0.30793023
0.47239035,0.47825846
0.19433971,0.12394498
0.19026013,0.26378316
0.40478748,0.299905
0.28848508,0.18820088
0.09172865,0.60994226
0.30255312,0.10583179
0.44997376,0.41715163
0.23083386,0.34615374
0.40222123,0.12180163
0.29701868,0.5913226
0.1864237,0.13699736
0.60898995,0.26295376
0.44708693,0.3833065
0.53448284,0.44064328
0.3641293,0.45103568
0.20528786,0.20065504
0.060917713,0.5465561
0.5493595,0.70107514
0.26821363,0.14621985
0.46682832,0.053798087
0.36117828,0.7201673
0.54966015,0.6679483
0.5973127,0.95556015
0.1316524,0.28210568
0.43073437,0.5132642
0.64261943,0.2786751
0.5247731,0.86464226
0.3613329,0.58156306
0.4628681,0.47881368
0.481527,0.38520223
0.43211138,0.3110716
0.110654004,0.2670554
0.1485283,0.6087743
0.5050849,0.7751284
0.25821346,0.3946135
0.16883971,0.75273246
0.37113604,0.46545625
0.34741268,0.79453707
0.4635735,0.5103819
0.44052047,0.4979341
0.21514055,0.09600772
0.5818794,0.78601384
0.18270211,0.4420059
0.33483082,0.23455788
0.15058868,0.59168434
0.28447986,0.015558799
0.03580049,0.7128921
0.29090494,0.49015722
0.2568745,0.11696774
0.16238235,0.2632688
0.41732877,0.61809164
0.35648313,0.8490998
0.6192288,0.14008905
0.32147896,0.5431018
0.52102315,0.4234204
0.4716768,0.21540308
0.49401605,0.029277336
0.26033792,0.03723186
0.35026136,0.83451957
0.46309537,0.82798064
0.096331604,0.81951046
0.2862872,0.22729422
0.11879665,0.69409853
0.39637935,0.82610226
0.596176,0.24597721
0.14216128,0.5990498
0.63892484,0.15382744
0.6609042,0.2572583
0.5165433,0.6256953
0.40121418,0.20321816
0.6502882,0.18315567
0.38883707,0.39165238
0.43829393,0.47114947
0.4229072,0.20251147
0.11043242,0.28525242
0.24982542,0.006409643
0.21715865,0.17733477
0.5527068,0.9424225
0.14295842,0.598032
0.3429941,0.5894508
0.6082788,0.24457
0.46718216,0.8353388
0.42858854,0.30225512
0.43666002,0.41244906
0.11009217,0.22739072
0.5672005,0.7585894
0.5148862,0.87336224
0.118307345,0.34937704
0.13280687,0.7337874
0.36890405,0.47219303
0.48422977,0.4235732
0.486202,0.89424855
0.326727,0.49270606
0.16544281,0.26116803
0.2358212,0.67198867
0.47941726,0.64543384
0.5173532,0.837496
0.089457296,0.5440522
0.21138194,0.31330115
0.24014834,0.34471703
0.36527872,0.071483634
0.4428737,0.49254072
0.40917838,0.6272953
0.5943299,0.26785645
0.20770247,0.10972483
0.22343208,0.68524355
0.45043755,0.65987587
0.40499756,0.8048311
0.5524737,0.2105655
0.55910116,0.8350626
0.21736969,0.54438
0.21659254,0.8437946
0.109606355,0.8288232
0.29114646,0.37280092
0.16001889,0.5775576
0.4631288,0.84823745
0.1592118,0.8078302
0.34559485,0.82186
0.37831214,0.16503733
0.04083313,0.6038259
0.19856003,0.37314364
0.18527083,0.13193546
0.1330011,0.676112
0.24163003,0.30674314
0.47104535,0.55377126
0.07283811,0.3431457
0.18248971,0.17301442
0.17873344,0.78667486
0.30767068,0.6543819
0.33214852,0.81296104
0.2967991,0.6852593
0.38930827,0.45805454
0.21326551,0.083074234
0.44143438,0.82109183
0.29242057,0.4625058
0.1355339,0.5640225
0.4226568,0.37507465
0.62524575,0.19798215
0.56016517,0.107741304
0.35247883,0.49440897
0.65784866,0.1430598
0.26015115,0.6778998
0.5554487,0.04291098
0.51159745,0.10966078
0.36517864,0.4167954
0.11703635,0.8225218
0.10163875,0.24476464
0.198277,0.21175614
0.20744492,0.62956256
0.52813584,0.33796263
0.23506884,0.6455621
0.43382993,0.39252242
0.14839253,0.36394835
0.15909809,0.36292663
0.36512625,0.53487664
0.089199334,0.44947264
0.26909208,0.20798399
0.28403804,0.58130074
0.3989817,0.35201228
0.55396414,0.020181581
0.14783709,0.6512332
0.2099021,0.22807395
0.60627985,0.907277
0.31090587,0.55113375
0.25246304,0.74668205
0.49262246,0.9685642
0.1677777,0.47268257
0.19688508,0.13517523
0.39943504,0.40524262
0.5513609,0.94738936
0.16781896,0.2621619
0.019117981,0.61216813
0.637225,0.798786
0.059121896,0.74020773
0.317232,0.8426455
0.3048162,0.03866441
0.35383078,0.3080997
0.3683209,0.21226816
0.36046702,0.43355146
0.03731106,0.6058206
0.37711036,0.515352
0.6273541,0.72545993
0.30672684,0.750725
0.4311544,0.16758546
0.38199165,0.4561876
0.1339334,0.6159615
0.5788235,0.92759955
0.4854118,0.39010823
0.47115698,0.4166975
0.098613374,0.2571811
0.60592675,0.3208697
0.23886783,0.725694
0.16373624,0.8214665
0.5166033,0.87909025
0.40300027,0.21654285
0.44557533,0.41280276
0.092129566,0.62373054
0.3176456,0.8589121
0.2462933,0.63477075
0.18000175,0.8121942
0.3123745,0.5375959
0.5249794,0.40520683
0.43107572,0.17474735
0.29695448,0.099304006
0.40482333,0.3620747
0.37308738,0.868512
0.05962226,0.45965487
0.24551482,0.6356051
0.41358316,0.7112494
0.51250607,0.3368805
0.41159034,0.3463778
0.2225508,0.30782884
0.42691815,0.18351698
0.13813104,0.606935
0.39377677,0.27452424
0.4804665,0.39303792
0.16048554,0.6680086
0.285028,0.01373848
0.35476112,0.7111801
0.30746,0.67807686
0.41554067,0.6481396
0.6216589,0.82422125
0.13307542,0.22814812
0.46300292,0.20001039
0.33315456,0.61191326
0.4294598,0.35412636
0.53315777,0.038834263
0.3821719,0.33221805
0.3846852,0.86863136
0.22026844,0.42563576
0.35532308,0.38847363
0.62680405,0.26894888
0.58554757,0.781229
0.30404615,0.604439
0.48282745,0.5507367
0.35897285,0.5843918
0.4554924,0.41610324
0.34964675,0.44267958
0.45811886,0.80369
0.51709086,0.022131175
0.5552634,0.8796394
0.3324904,0.60197186
0.13415599,0.46679443
0.17585047,0.180532
0.4201092,0.8390807
0.48678076,0.05334225
0.2388043,0.73705727
0.10656703,0.6623541
0.52181476,0.7214939
0.3536596,0.5154622
0.402441,0.41600895
0.34830287,0.26183254
0.2834632,0.15721764
0.57894236,0.24160944
0.1927913,0.7148632
0.3808321,0.09811446
0.2909933,0.4744352
0.32681915,0.36711395
0.44671902,0.3376151
0.17387702,0.15094651
0.32801515,0.64480186
0.207629,0.3335294
0.21160425,0.3613284
0.65443903,0.12746286
0.17687528,0.45415357
0.4394873,0.93274623
0.12254709,0.34452614
0.6189047,0.7931423
0.47786397,0.16682151
0.5333647,0.7655394
0.058262564,0.58101594
0.14150274,0.68936163
0.19683155,0.8333237
0.29317588,0.69915205
0.6469725,0.22852042
0.49263528,0.031312104
0.264563,0.035112604
0.13531743,0.7853027
0.33505917,0.1550387
0.08495,0.23835348
0.3821801,0.45000273
0.5583436,0.040670622
0.28201044,0.00918458
0.20618056,0.16551133
0.20617834,0.29668704
0.36743754,0.10626187
0.47942966,0.2888313
0.26750252,0.090234846
0.35110685,0.19356401
0.03494483,0.43854505
0.6241573,0.72632813
0.51980907,0.3894838
0.39430118,0.6032707
0.44982338,0.8580017
0.3117953,0.36848506
0.5499829,0.021559859
0.24896032,0.3945167
0.42792916,0.38329974
0.11513049,0.78560036
0.28360605,0.29716462
0.49542457,0.09931216
